[2020-07-15T08:44:18.331] [INFO] req - ::ffff:192.168.14.52 - - "GET /projects HTTP/1.1" 200 42 "https://2021001141636226.eco.dingtalkapps.com/index.html" "Mozilla/5.0 (Linux; U; Android 10; zh-CN; TAS-AL00 Build/HUAWEITAS-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/69.0.3497.100 UWS/3.22.0.30 Mobile Safari/537.36 UCBS/3.22.0.36_200620100408 ChannelId(6) NebulaSDK/1.8.100112 Nebula AliApp(DingTalk/5.1.11) com.alibaba.android.rimet/13426945 Channel/227200 language/zh-CN colorScheme/light NebulaX/1.0.0 Ariver/1.0.1.93"
[2020-07-15T14:44:15.911] [INFO] req - ::ffff:192.168.15.81 - - "GET /projects HTTP/1.1" 200 42 "https://2021001141636226.eco.dingtalkapps.com/2021001141636226/1591930619000/index.html#pages/index/index" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 AliApp(DingTalk/5.1.10) com.laiwang.DingTalk/13369490 Channel/201200 language/zh-Hans-CN UT4Aplus/0.0.6 Mobile/17F80 Ariver/1.0.6"
[2020-07-15T16:39:14.527] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /deps HTTP/1.1" 204 - "http://192.168.14.40:81/admin/user" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:39:14.529] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /deps HTTP/1.1" 204 - "http://192.168.14.40:81/admin/user" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:39:14.544] [INFO] req - ::ffff:192.168.14.40 - - "GET /deps HTTP/1.1" 200 1317 "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:39:14.561] [INFO] req - ::ffff:192.168.14.40 - - "GET /deps HTTP/1.1" 200 1317 "http://192.168.14.40:81/admin/user" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:39:14.593] [INFO] req - ::ffff:192.168.14.40 - - "GET /deps HTTP/1.1" 200 1317 "http://192.168.14.40:81/admin/user" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:44:00.684] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /deps HTTP/1.1" 204 - "http://192.168.14.40:81/admin/user" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:44:00.688] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /deps HTTP/1.1" 204 - "http://192.168.14.40:81/admin/user" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:44:00.691] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /deps HTTP/1.1" 204 - "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:44:00.727] [INFO] req - ::ffff:192.168.14.40 - - "GET /deps HTTP/1.1" 200 1317 "http://192.168.14.40:81/admin/user" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:44:00.754] [INFO] req - ::ffff:192.168.14.40 - - "GET /deps HTTP/1.1" 200 1317 "http://192.168.14.40:81/admin/user" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:44:00.772] [INFO] req - ::ffff:192.168.14.40 - - "GET /deps HTTP/1.1" 200 1317 "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:45:18.230] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /sessions/current HTTP/1.1" 204 - "http://192.168.14.40:81/admin/user" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:45:18.289] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /users HTTP/1.1" 204 - "http://192.168.14.40:81/admin/user" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:45:18.302] [INFO] req - ::ffff:192.168.14.40 - - "GET /sessions/current HTTP/1.1" 200 302 "http://192.168.14.40:81/admin/user" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:45:18.341] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /deps HTTP/1.1" 204 - "http://192.168.14.40:81/admin/user" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:45:18.345] [INFO] req - ::ffff:192.168.14.40 - - "GET /users HTTP/1.1" 200 2882 "http://192.168.14.40:81/admin/user" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:45:18.399] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /types HTTP/1.1" 204 - "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:45:18.451] [INFO] req - ::ffff:192.168.14.40 - - "GET /users HTTP/1.1" 200 2882 "http://192.168.14.40:81/admin/user" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:45:18.519] [INFO] req - ::ffff:192.168.14.40 - - "GET /deps HTTP/1.1" 200 1317 "http://192.168.14.40:81/admin/user" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:45:18.685] [INFO] req - ::ffff:192.168.14.40 - - "GET /sessions/current HTTP/1.1" 200 302 "http://192.168.14.40:81/admin/user" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:45:18.730] [INFO] req - ::ffff:192.168.14.40 - - "GET /types HTTP/1.1" 200 321 "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Mobile Safari/537.36"
[2020-07-15T16:45:18.998] [INFO] req - ::ffff:192.168.14.40 - - "GET /deps HTTP/1.1" 200 1317 "http://192.168.14.40:81/admin/user" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:45:19.007] [INFO] req - ::ffff:192.168.14.40 - - "GET /sessions/current HTTP/1.1" 200 302 "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Mobile Safari/537.36"
[2020-07-15T16:45:19.086] [INFO] req - ::ffff:192.168.14.40 - - "GET /deps HTTP/1.1" 200 1317 "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Mobile Safari/537.36"
[2020-07-15T16:45:24.416] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /sessions/current HTTP/1.1" 204 - "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:45:24.440] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /types HTTP/1.1" 204 - "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:45:24.504] [INFO] req - ::ffff:192.168.14.40 - - "GET /types HTTP/1.1" 200 321 "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Mobile Safari/537.36"
[2020-07-15T16:45:24.523] [INFO] req - ::ffff:192.168.14.40 - - "GET /sessions/current HTTP/1.1" 200 302 "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Mobile Safari/537.36"
[2020-07-15T16:45:24.541] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /deps HTTP/1.1" 204 - "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:45:24.612] [INFO] req - ::ffff:192.168.14.40 - - "GET /deps HTTP/1.1" 200 1317 "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Mobile Safari/537.36"
[2020-07-15T16:46:02.155] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /sessions/current HTTP/1.1" 204 - "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:46:02.166] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /types HTTP/1.1" 204 - "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:46:02.704] [INFO] req - ::ffff:192.168.14.40 - - "GET /types HTTP/1.1" 200 321 "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Mobile Safari/537.36"
[2020-07-15T16:46:02.734] [INFO] req - ::ffff:192.168.14.40 - - "GET /sessions/current HTTP/1.1" 200 305 "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Mobile Safari/537.36"
[2020-07-15T16:46:02.759] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /deps HTTP/1.1" 204 - "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:46:02.780] [INFO] req - ::ffff:192.168.14.40 - - "GET /deps HTTP/1.1" 200 1317 "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Mobile Safari/537.36"
[2020-07-15T16:46:47.745] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /sessions/current HTTP/1.1" 204 - "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:46:47.982] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /types HTTP/1.1" 204 - "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:46:48.364] [INFO] req - ::ffff:192.168.14.40 - - "GET /types HTTP/1.1" 200 321 "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Mobile Safari/537.36"
[2020-07-15T16:46:48.372] [INFO] req - ::ffff:192.168.14.40 - - "GET /sessions/current HTTP/1.1" 200 305 "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Mobile Safari/537.36"
[2020-07-15T16:46:48.402] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /deps HTTP/1.1" 204 - "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:46:48.439] [INFO] req - ::ffff:192.168.14.40 - - "GET /deps HTTP/1.1" 200 1317 "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Mobile Safari/537.36"
[2020-07-15T16:47:02.342] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /sessions/current HTTP/1.1" 204 - "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:47:02.352] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /types HTTP/1.1" 204 - "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:47:02.416] [INFO] req - ::ffff:192.168.14.40 - - "GET /types HTTP/1.1" 200 321 "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Mobile Safari/537.36"
[2020-07-15T16:47:02.446] [INFO] req - ::ffff:192.168.14.40 - - "GET /sessions/current HTTP/1.1" 200 305 "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Mobile Safari/537.36"
[2020-07-15T16:47:02.512] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /deps HTTP/1.1" 204 - "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:47:02.628] [INFO] req - ::ffff:192.168.14.40 - - "GET /deps HTTP/1.1" 200 1317 "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Mobile Safari/537.36"
[2020-07-15T16:47:19.317] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /users HTTP/1.1" 204 - "http://192.168.14.40:81/admin/user" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:47:19.364] [INFO] req - ::ffff:192.168.14.40 - - "GET /users HTTP/1.1" 200 2882 "http://192.168.14.40:81/admin/user" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Mobile Safari/537.36"
[2020-07-15T16:49:34.726] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /sessions/current HTTP/1.1" 204 - "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:49:34.737] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /types HTTP/1.1" 204 - "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:49:35.293] [INFO] req - ::ffff:192.168.14.40 - - "GET /types HTTP/1.1" 200 321 "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Mobile Safari/537.36"
[2020-07-15T16:49:35.340] [INFO] req - ::ffff:192.168.14.40 - - "GET /sessions/current HTTP/1.1" 200 330 "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Mobile Safari/537.36"
[2020-07-15T16:49:35.354] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /deps HTTP/1.1" 204 - "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:49:35.389] [INFO] req - ::ffff:192.168.14.40 - - "GET /deps HTTP/1.1" 200 1317 "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Mobile Safari/537.36"
[2020-07-15T16:53:03.612] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /deps HTTP/1.1" 204 - "http://192.168.14.40:81/admin/user" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:53:03.616] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /deps HTTP/1.1" 204 - "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:53:03.650] [INFO] req - ::ffff:192.168.14.40 - - "GET /deps HTTP/1.1" 200 1317 "http://192.168.14.40:81/admin/user" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:53:03.683] [INFO] req - ::ffff:192.168.14.40 - - "GET /deps HTTP/1.1" 200 1317 "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:53:03.702] [INFO] req - ::ffff:192.168.14.40 - - "GET /deps HTTP/1.1" 200 1317 "http://192.168.14.40:81/admin/user" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:53:41.613] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /sessions/current HTTP/1.1" 204 - "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:53:41.623] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /types HTTP/1.1" 204 - "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:53:42.081] [INFO] req - ::ffff:192.168.14.40 - - "GET /types HTTP/1.1" 200 321 "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:53:42.124] [INFO] req - ::ffff:192.168.14.40 - - "GET /sessions/current HTTP/1.1" 200 308 "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:53:42.138] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /deps HTTP/1.1" 204 - "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:53:42.174] [INFO] req - ::ffff:192.168.14.40 - - "GET /deps HTTP/1.1" 200 1317 "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:54:26.636] [INFO] req - ::ffff:192.168.14.40 - - "OPTIONS /users/self/deps HTTP/1.1" 204 - "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
[2020-07-15T16:54:26.668] [INFO] req - ::ffff:192.168.14.40 - - "POST /users/self/deps HTTP/1.1" 200 52 "http://192.168.14.40:81/admin/type" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36"
